subject,window,window_index,status,status_name,label_major,t_start_sec,t_end_sec,major_ratio,bvp_missing_ratio,acc_missing_ratio,missing_flag,flatline_flag,clipping_ratio,clipping_flag,n_peaks,peak_sparse_flag,ibi_pass_ratio,valid_beat_ratio,ibi_plausibility,ibi_mean_sec,median_template_corr,notch_foot_peak_detectability,acc_diff_mean,acc_diff_exceed_ratio,acc_diff_flag,psd_corr_x,psd_corr_y,psd_corr_z,psd_corr_mag,psd_corr_max,psd_corr_flag,motion_score_raw,motion_score,SQI_stress_basic,SQI_stress_morph,hard_reject,motion_threshold_subject_p80,qc_relaxed_pass,TPV22,TPV9,TPV4,TPV2,TPV0,TPV28,TPV8,TPV19,TPV14,TPV26,TPV11,acc_diff_threshold_subject,acc_diff_flag_subject
S6,window17,17,0,baseline,1,1620.0,1680.0,1.0,0.0,0.0,0,0,0.02265625,0,80,0,1.0,0.6708860759493671,1.0,0.7511867088607594,0.826241735384619,1.0,0.3834344744682312,0.5919749869723815,1,0.4585991083380153,0.6618819764052479,0.5114305704312551,0.3039006123111452,0.6618819764052479,0,0.3695466220378876,0.3695466220378876,0.6792722887913437,0.4882796345930773,1,1.0,0,984.0,0.0083269271999597,0.0077189379371702,0.0439111068844795,0.0361921675503253,0.0089620510116219,0.0042174044065177,0.0308627970516681,0.0249517709016799,6.298220157623291,10.130443572998049,1.5190630793571471,0
S6,window18,18,0,baseline,1,1680.0,1740.0,1.0,0.0,0.0,0,0,0.021875,0,74,0,1.0,0.8356164383561644,1.0,0.8071489726027398,0.8934046779611464,1.0,0.4061946868896484,0.5403856175091193,1,0.3906086303704197,0.2935967980835751,0.3536194207328938,0.0263333432346556,0.3906086303704197,0,0.4358722567558288,0.4358722567558288,0.7586807530552266,0.488163844241307,1,1.0,0,862.0,0.0069489646703004,0.0066396980546414,0.0415758825838565,0.0349361859261989,0.0079473098739981,0.0033196322619915,0.0265527814626693,0.0218377895653247,6.111197471618652,15.792169570922852,1.5190630793571471,0
S6,window19,19,0,baseline,1,1740.0,1800.0,1.0,0.0,0.0,0,0,0.0223958333333333,0,75,0,1.0,0.7702702702702703,1.0,0.7994087837837838,0.922324104896739,1.0,0.7898086905479431,0.5607087024491922,1,0.7655731886813459,0.8718520232260473,0.7457255080317623,0.8644613965467761,0.8718520232260473,0,0.9921013116836548,0.9921013116836548,0.6855952084087642,-0.080439204378389,1,1.0,0,872.0,0.0050847786478698,0.0070837279781699,0.0503762625157833,0.0432925336062908,0.0098039163276553,0.0027535418048501,0.0198896825313568,0.0167436115443706,5.696373462677002,245.96530151367188,1.5190630793571471,0
S6,window20,20,1,stress,2,2460.0,2520.0,1.0,0.0,0.0,0,0,0.0213541666666666,0,73,0,0.9722222222222222,0.75,0.9722222222222222,0.8094618055555556,0.8427448010440274,0.6892679333686829,1.3451483249664309,0.8212610734757686,1,0.8883282532835397,0.7310280482385623,0.8637609117769177,0.1172657975799233,0.8883282532835397,0,2.1116600036621094,1.0,0.6472678847576526,-0.197552371952378,1,1.0,0,933.0,0.005967129021883,0.0064033987000584,0.0429687723517417,0.0365653745830059,0.0082699749618768,0.0027681281790137,0.0229956395924091,0.0188211780041456,6.035851955413818,59.97395706176758,1.5190630793571471,0
S6,window24,24,1,stress,2,2700.0,2760.0,1.0,0.0,0.0,0,0,0.0216145833333333,0,69,0,0.9558823529411764,0.6323529411764706,0.9558823529411764,0.8556985294117647,0.8146378140862718,0.5593640804290771,1.3437026739120483,0.7290255341323606,1,0.673834037450919,0.8323270352133401,0.8478944299456336,-0.2038725863336127,0.8478944299456336,0,1.8395730257034304,1.0,0.588508991284705,-0.2756171734299862,1,1.0,0,914.0,0.0045452788472175,0.0058044232428073,0.039937175810337,0.0341327525675296,0.007901138626039,0.0023475759662687,0.0169137977063655,0.0137335564941167,5.8456010818481445,61.05367660522461,1.5190630793571471,0
S6,window25,25,1,stress,2,2760.0,2820.0,1.0,0.0,0.0,0,0,0.021875,0,80,0,1.0,0.7215189873417721,1.0,0.743868670886076,0.8578903037174918,0.6809086501598358,0.8626847267150879,0.7118290776446066,1,-0.3108238323474699,0.5323131638952247,0.5720079463927915,-0.6629114357432363,0.5720079463927915,0,1.3077936172485352,1.0,0.6459746860519563,-0.1988445653281365,1,1.0,0,952.0,0.0073064137250185,0.0075246756896376,0.04687375202775,0.0393490754067897,0.0095759639516472,0.0033899238333106,0.0275167152285575,0.0221127420663833,6.106127738952637,22.07857131958008,1.5190630793571471,0
S6,window26,26,1,stress,2,2820.0,2880.0,1.0,0.0,0.0,0,0,0.0231770833333333,0,88,0,1.0,0.5402298850574713,1.0,0.6860632183908046,0.7631812180329778,0.7386894822120667,0.613831639289856,0.7081813444502345,1,-0.0562124490533991,0.6162284371723992,0.4859832905565546,-0.3272210897711506,0.6162284371723992,0,0.7027143239974976,0.7027143239974976,0.5747748870331322,0.0348223165810048,1,1.0,0,933.0,0.0074813142418861,0.0071087786927819,0.0435001775622367,0.0363913998007774,0.0083107892423868,0.0039130225777626,0.0310754813253879,0.025276742875576,6.224221229553223,17.426359176635742,1.5190630793571471,0
S6,window27,27,1,stress,2,2880.0,2940.0,1.0,0.0,0.0,0,0,0.0216145833333333,0,81,0,1.0,0.75,1.0,0.7412109375,0.8342634786454066,0.6755925416946411,0.772055983543396,0.6591974986972381,1,0.574203643241359,0.7227100455514088,0.6415119052165772,-0.7148217244126475,0.7227100455514088,0,1.2037746906280518,1.0,0.650279043593622,-0.197535994914988,1,1.0,0,927.0,0.0052522211335599,0.0067728692665696,0.043004848062992,0.036231979727745,0.0090637970715761,0.0028265472501516,0.021278353407979,0.0169065725058317,5.833421230316162,128.09620666503906,1.5190630793571471,0
S6,window28,28,1,stress,2,2940.0,3000.0,1.0,0.0,0.0,0,0,0.0229166666666666,0,72,0,0.9577464788732394,0.7183098591549296,0.9577464788732394,0.8254841549295775,0.800427109028124,0.775265634059906,1.1206718683242798,0.7368421052631579,1,0.5257027127587041,0.532855335612963,0.7935793599659395,-0.3009408164386152,0.7935793599659395,0,1.7346138954162598,1.0,0.6190013721450569,-0.1990345607068657,1,1.0,0,912.0,0.0055801449343562,0.0058240820653736,0.0404561720788478,0.0346320904791355,0.0077789677307009,0.0022796699777245,0.0170254297554492,0.0134762162342667,5.956915855407715,30.90596580505371,1.5190630793571471,0
S6,window29,29,1,stress,2,3000.0,3060.0,1.0,0.0,0.0,0,0,0.0208333333333333,0,80,0,0.9873417721518988,0.5822784810126582,0.9873417721518988,0.7539556962025317,0.8002904205548201,0.8049606084823608,1.2024492025375366,0.7602918186555497,1,0.7565416433726452,0.6888944358987982,0.7088258920053472,-0.3230861663934892,0.7565416433726452,0,1.8372329473495483,1.0,0.5704668730018891,-0.2265353440065275,1,1.0,0,919.0,0.0072636818513274,0.0069829798303544,0.0432929471135139,0.0363099686801433,0.0085091469809412,0.0034779887646436,0.0265607554465532,0.0218324530869722,6.125251770019531,55.56362533569336,1.5190630793571471,0
S6,window30,30,2,meditation,4,6540.0,6600.0,1.0,0.0,0.0,0,0,0.0236979166666666,0,68,0,1.0,0.9253731343283582,1.0,0.8815298507462687,0.975946247308186,0.3567399978637695,0.3710391819477081,0.7034914017717562,1,-0.0283989057420877,-0.1249178822305691,0.0526197104657984,0.2120124451468902,0.2120124451468902,0,0.3463730812072754,0.3463730812072754,0.8282958198030715,0.464410420384221,1,1.0,0,930.0,0.0062183374539017,0.0061505720950663,0.0366731472313404,0.0305225756019353,0.0072867078706622,0.0033795125782489,0.0258520692586898,0.0209070853888988,6.176789283752441,31.919775009155277,1.5190630793571471,0
S6,window31,31,2,meditation,4,6600.0,6660.0,1.0,0.0,0.0,0,0,0.0229166666666666,0,70,0,1.0,0.855072463768116,1.0,0.8548460144927537,0.9803694482614608,0.2705825269222259,0.3337848484516144,0.686294945284002,1,-0.1434843406372505,-0.4711604463368356,-0.08972914250835,-0.013417092494892,-0.013417092494892,0,0.3362865447998047,0.3362865447998047,0.8025111655057042,0.4329731881265517,1,1.0,0,897.0,0.0069358590990304,0.0067173196002841,0.0398851223289966,0.0331678017973899,0.0080618737265467,0.0033816033974289,0.0257127713412046,0.02049445733428,6.12675142288208,49.16631317138672,1.5190630793571471,0
S6,window32,32,2,meditation,4,6660.0,6720.0,1.0,0.0,0.0,0,0,0.0247395833333333,0,67,0,1.0,0.9393939393939394,1.0,0.896780303030303,0.980774693779808,0.3349065631628036,0.1817856281995773,0.5789473684210527,1,0.2196806002032858,-0.3956153858897197,0.0670064799169143,0.080480002742807,0.2196806002032858,0,0.2848304510116577,0.2848304510116577,0.8415069387903524,0.5259080450421769,1,1.0,0,935.0,0.0062888665124773,0.0060817184858024,0.0370167382061481,0.0309350192546844,0.0069610252976417,0.0033672731369733,0.0267269611358642,0.0211974717676639,6.223164081573486,55.92144775390625,1.5190630793571471,0
S6,window33,33,2,meditation,4,6720.0,6780.0,1.0,0.0,0.0,0,0,0.02109375,0,74,0,0.9863013698630136,0.684931506849315,0.9863013698630136,0.806292808219178,0.8674713285028856,0.4772477447986603,0.1856956779956817,0.4314747264200104,1,0.3638488902800558,-0.049179625728987,0.2023610781266396,0.0793956925622163,0.3638488902800558,0,0.166558101773262,0.166558101773262,0.7148184650858681,0.5723613925795217,1,1.0,0,919.0,0.0060828742571175,0.0067392950877547,0.0433029346168041,0.0365636423230171,0.0085899112746119,0.0031066033989191,0.0230360236018896,0.0188909377902746,6.0204758644104,35.35470962524414,1.5190630793571471,0
S6,window34,34,2,meditation,4,6780.0,6840.0,1.0,0.0,0.0,0,0,0.0216145833333333,0,70,0,1.0,0.8260869565217391,1.0,0.8462409420289855,0.9386161685838978,0.4336164146661758,0.4516454637050628,0.4726420010422095,1,0.6455396532931288,0.5346546051170904,0.5156949031204412,0.7345354480124059,0.7345354480124059,0,0.6095223426818848,0.6095223426818848,0.7510673989156764,0.1813618900871554,1,1.0,0,913.0,0.0042751249857246,0.0056117405183613,0.0386428609490394,0.0330311171710491,0.0079106213524937,0.0020374180749058,0.0147023312747478,0.0120498919859528,5.74823522567749,57.81619644165039,1.5190630793571471,0
S7,window1,1,0,baseline,1,120.0,180.0,1.0,0.0,0.0,0,0,0.0216145833333333,0,77,0,1.0,0.6052631578947368,1.0,0.7859786184210527,0.8697210770009886,1.0,0.6775360107421875,0.6763939551849922,1,0.7644553717686949,0.6661353101060007,0.7676867344865226,0.5633091665562585,0.7676867344865226,0,0.9438969492912292,0.9438969492912292,0.6086318913290683,-0.094887732672561,1,1.0,0,948.0,0.0044552627950906,0.0056518614292144,0.039523858577013,0.0338719971477985,0.0077941347844898,0.0021188575774431,0.0165708549320697,0.0138089936226606,5.812834739685059,84.08358001708984,3.834383630752564,0
S7,window2,2,0,baseline,1,180.0,240.0,1.0,0.0,0.0,0,0,0.025,0,74,0,1.0,0.9863013698630136,1.0,0.8120719178082192,0.9843907413181312,1.0,0.2606812417507171,0.4601354872329338,1,-0.0464469021313826,0.1007676154503277,0.0295824696035534,-0.0384876613936451,0.1007676154503277,0,0.1717578470706939,0.1717578470706939,0.8726619856335754,0.8202302492177429,1,1.0,0,856.0,0.0056152204051613,0.0063994447700679,0.0359571427106857,0.0295576974749565,0.0079374676570296,0.0030669663101434,0.0262748077511787,0.0211257822811603,5.956773281097412,114.40957641601562,3.834383630752564,0
S7,window3,3,0,baseline,1,240.0,300.0,1.0,0.0,0.0,0,0,0.0229166666666666,0,73,0,1.0,0.9861111111111112,1.0,0.8287760416666666,0.9882872831926114,1.0,0.3155672252178192,0.4622199062011464,1,0.5172252752159721,0.294179507791468,0.3568784741627605,0.5956058000494853,0.5956058000494853,0,0.3122657537460327,0.3122657537460327,0.8597040540276246,0.6806394003854535,1,1.0,0,871.0,0.00531158875674,0.0059868637472391,0.0387167148292064,0.0327298492193222,0.0078376196324825,0.002598712220788,0.0218647979199886,0.0180001519620418,5.816308498382568,128.49940490722656,3.834383630752564,0
S7,window4,4,0,baseline,1,300.0,360.0,1.0,0.0,0.0,0,0,0.0216145833333333,0,74,0,1.0,0.958904109589041,1.0,0.8047945205479452,0.9753507048948776,1.0,0.3139020800590515,0.4679520583637311,1,0.4826513482438611,0.6020395920018572,0.1394824307907784,0.7084668790311162,0.7084668790311162,0,0.2688283324241638,0.2688283324241638,0.8492840220616632,0.7126805766762678,1,1.0,0,892.0,0.0067392019554972,0.0068448144011199,0.0405671261250972,0.033722311258316,0.0084265442565083,0.0034429575316607,0.0259666442871093,0.0209854487329721,6.081111907958984,43.574520111083984,3.834383630752564,0
S7,window5,5,0,baseline,1,360.0,420.0,1.0,0.0,0.0,0,0,0.02109375,0,79,0,1.0,0.7692307692307693,1.0,0.7630208333333334,0.9613813987736576,1.0,0.3419316112995147,0.396039603960396,1,0.4992117969005962,0.5527621907484106,0.5162296601744938,0.3268655670119025,0.5527621907484106,0,0.3417541682720184,0.3417541682720184,0.7619313104972031,0.5793604121906267,1,1.0,0,854.0,0.0064518307335674,0.0079571055248379,0.0504091121256351,0.0424520038068294,0.0112508637830615,0.0026270356029272,0.0203045438975095,0.0165763832628726,5.700757026672363,75.50970458984375,3.834383630752564,0
S7,window6,6,0,baseline,1,420.0,480.0,1.0,0.0,0.0,0,0,0.0216145833333333,0,71,0,1.0,0.9428571428571428,1.0,0.8493303571428571,0.9798702473891222,1.0,0.4093833565711975,0.5211047420531527,1,0.5373481788678237,0.7040661674990314,0.3510338605295153,0.3932034897536898,0.7040661674990314,0,0.5257296562194824,0.5257296562194824,0.8185309657376456,0.4520950484849411,1,1.0,0,917.0,0.0062834313139319,0.0069237574934959,0.0440310277044773,0.0371072702109813,0.0086741875857114,0.0030544120818376,0.0264065340161323,0.0220858659595251,6.051393985748291,45.13711929321289,3.834383630752564,0
S7,window7,7,0,baseline,1,480.0,540.0,1.0,0.0,0.0,0,0,0.0229166666666666,0,82,0,1.0,0.6790123456790124,1.0,0.7280092592592593,0.9045429208451494,1.0,0.7916470170021057,0.6513809275664408,1,0.7232845155395149,0.7848686321626246,0.5965313672375819,0.5487739339298104,0.7848686321626246,0,1.1549606323242188,1.0,0.6429678145251497,-0.1201605660850089,1,1.0,0,940.0,0.0049700234085321,0.0071933940052986,0.0511471666395664,0.0439537726342678,0.0101992795243859,0.0025118244811892,0.018118355423212,0.014809226617217,5.780316352844238,47.906349182128906,3.834383630752564,0
S7,window8,8,0,baseline,1,540.0,600.0,1.0,0.0,0.0,0,0,0.0239583333333333,0,67,0,1.0,0.8181818181818182,1.0,0.8884943181818182,0.9830097571122858,1.0,0.437840074300766,0.5659197498697238,1,0.3729902206020167,0.2712996825456648,0.4825840509598418,0.1460071901204759,0.4825840509598418,0,0.6863194108009338,0.6863194108009338,0.7535437133263195,0.2548875739316831,1,1.0,0,870.0,0.0066491034813225,0.0069183195009827,0.0400722101330757,0.0331538915634155,0.0087797865271568,0.0032295836135745,0.0237338040024042,0.0191876851022243,5.955863952636719,120.61247253417967,3.834383630752564,0
S7,window9,9,0,baseline,1,600.0,660.0,1.0,0.0,0.0,0,0,0.0208333333333333,0,81,0,1.0,0.575,1.0,0.739453125,0.8551516297265979,1.0,1.0656113624572754,0.6743095362167796,1,0.6946432664669527,0.7523075562955853,0.7158257795165054,0.6763719737469532,0.7523075562955853,0,1.4374547004699707,1.0,0.5865454889179794,-0.1637120925683506,1,1.0,0,919.0,0.0061832685023546,0.0068587884306907,0.0457386970520019,0.0388799086213111,0.0092851025983691,0.0026414357125759,0.0194995366036891,0.0162073113024234,5.912317752838135,35.21532440185547,3.834383630752564,0
S7,window10,10,0,baseline,1,660.0,720.0,1.0,0.0,0.0,0,0,0.0213541666666666,0,78,0,1.0,0.6103896103896104,1.0,0.7696834415584416,0.7898073447353268,1.0,0.5216382741928101,0.6680562793121417,1,0.0314816671663853,0.1658211536305952,0.3513548133001606,-0.4251654091606363,0.3513548133001606,0,0.6270212531089783,0.6270212531089783,0.6183959222655443,0.2035474661917364,1,1.0,0,894.0,0.0079017337411642,0.007481173146516,0.046335831284523,0.0388546586036682,0.0090299407020211,0.0037543112412095,0.0283908285200595,0.0238034054636955,6.122236728668213,49.014869689941406,3.834383630752564,0
S7,window11,11,0,baseline,1,720.0,780.0,1.0,0.0,0.0,0,0,0.0216145833333333,0,78,0,1.0,0.7272727272727273,1.0,0.768060064935065,0.9261951283262172,1.0,0.4800555109977722,0.6534653465346535,1,0.2647407205160207,0.2356789458376567,0.3242426721811081,0.0691643123152938,0.3242426721811081,0,0.6268930435180664,0.6268930435180664,0.7060783250551494,0.2728375567453061,1,1.0,0,946.0,0.0075135459192097,0.0083425696939229,0.0504160486161708,0.042073480784893,0.0107209291309118,0.0039566336199641,0.0271470285952091,0.0225101504474878,6.038837432861328,38.93256378173828,3.834383630752564,0
S7,window12,12,0,baseline,1,780.0,840.0,1.0,0.0,0.0,0,0,0.0221354166666666,0,77,0,1.0,0.8421052631578947,1.0,0.7767269736842105,0.9585995629477172,1.0,0.2689521014690399,0.5075560187597707,1,0.0648614329571835,0.2841121622760214,0.284335693466789,-0.2121443962661213,0.284335693466789,0,0.343606561422348,0.343606561422348,0.7900613180052382,0.5986749082619496,1,1.0,0,926.0,0.0080608651041984,0.0076029282063245,0.0436357632279396,0.0360328331589698,0.0091084763407707,0.0039197020232677,0.0309158861637115,0.0257700141519308,6.180957317352295,15.496441841125488,3.834383630752564,0
S7,window13,13,0,baseline,1,840.0,900.0,1.0,0.0,0.0,0,0,0.0239583333333333,0,70,0,1.0,0.8840579710144928,1.0,0.8584692028985508,0.9815518393803372,1.0,0.3512723743915558,0.3819697759249609,1,0.5676145911243574,0.6197763008046732,0.4181114663469983,0.4497049690505013,0.6197763008046732,0,0.5480228662490845,0.5480228662490845,0.7932864535949897,0.4125824849003476,1,1.0,0,883.0,0.0055100917816162,0.0069540753029286,0.0469794645905494,0.0400253906846046,0.0097682075574994,0.0024428907781839,0.0167771466076374,0.0142204286530613,5.670287132263184,236.24171447753903,3.834383630752564,0
S7,window14,14,0,baseline,1,900.0,960.0,1.0,0.0,0.0,0,0,0.0216145833333333,0,74,0,1.0,0.8904109589041096,1.0,0.813570205479452,0.979030354390397,1.0,0.3997063338756561,0.5612298071912455,1,0.2149987141463634,0.7711757792223625,0.4833180038767508,-0.4780764125720303,0.7711757792223625,0,0.4199793636798858,0.4199793636798858,0.8078755535107744,0.5419015125889464,1,1.0,0,908.0,0.0050517823547124,0.0066331499256193,0.0466881841421127,0.0400550365447998,0.008968872949481,0.0026646023616194,0.0218105148524045,0.017760831862688,5.773346424102783,114.4870147705078,3.834383630752564,0
S7,window15,15,0,baseline,1,960.0,1020.0,1.0,0.0,0.0,0,0,0.02109375,0,86,0,1.0,0.5882352941176471,1.0,0.6998161764705882,0.7943311030541194,1.0,0.5377556681632996,0.6117769671704012,1,0.3724115084608445,0.3952232490114243,0.4380134962779143,0.3792524009012672,0.4380134962779143,0,0.7155936360359192,0.7155936360359192,0.6020340849597027,0.1094597279629048,1,1.0,0,953.0,0.0070805586874485,0.0078970482572913,0.0515201240777969,0.0436230786144733,0.0100731709972023,0.0037044007331132,0.0270353537052869,0.0223752334713935,6.0780839920043945,23.06241607666016,3.834383630752564,0
S7,window16,16,0,baseline,1,1020.0,1080.0,1.0,0.0,0.0,0,0,0.0234375,0,82,0,1.0,0.654320987654321,1.0,0.7355324074074074,0.8622191958019038,1.0,0.4524731636047363,0.6654507556018759,1,-0.1496077229598327,0.0707789375894667,0.3486845644318233,-0.4087379958692133,0.3486845644318233,0,0.5644034147262573,0.5644034147262573,0.6639538123296738,0.2974476805205148,1,1.0,0,932.0,0.0080167623236775,0.0079664606600999,0.0473626591265201,0.0393962003290653,0.0092615410685539,0.0043121892958879,0.0328817665576934,0.0258715748786926,6.190218448638916,89.40696716308594,3.834383630752564,0
S7,window17,17,0,baseline,1,1080.0,1140.0,1.0,0.0,0.0,0,0,0.021875,0,80,0,1.0,0.8607594936708861,1.0,0.7494066455696202,0.9501181905566816,1.0,0.4280858337879181,0.5758207399687337,1,0.2353063020962607,0.570298255665773,0.7253406779587153,0.3723477706715996,0.7253406779587153,0,0.5426148176193237,0.5426148176193237,0.7750777728734265,0.4031425781211124,1,1.0,0,902.0,0.0057453522458672,0.0072219180874526,0.0439226403832435,0.0367007218301296,0.0091190813109278,0.0035738954320549,0.025556456297636,0.0208087339997291,5.89067268371582,165.1374053955078,3.834383630752564,0
S7,window18,18,0,baseline,1,1140.0,1200.0,1.0,0.0,0.0,0,0,0.02578125,0,66,0,1.0,0.9076923076923076,1.0,0.9103365384615384,0.9922118247685155,1.0,0.3348838984966278,0.5643564356435643,1,0.0189911612748248,0.1515440455079669,0.1738582045305309,-0.2190180516539833,0.1738582045305309,0,0.3519039452075958,0.3519039452075958,0.8255500759867181,0.6184567032922255,1,1.0,0,895.0,0.005354456603527,0.0054099061526358,0.0328457131981849,0.0274358075112104,0.0064637940376996,0.002845037728548,0.0229686107486486,0.0186249874532222,6.080318450927734,190.3033599853516,3.834383630752564,0
S7,window19,19,0,baseline,1,1200.0,1260.0,1.0,0.0,0.0,0,0,0.0216145833333333,0,72,0,1.0,0.8732394366197183,1.0,0.8301056338028169,0.9692178779266954,1.0,0.4941655099391937,0.5211047420531527,1,0.4017408396014714,0.3471097824559832,0.4040099774614513,0.3342396106558019,0.4040099774614513,0,0.7105897068977356,0.7105897068977356,0.7690021673361225,0.2436865935698537,1,1.0,0,871.0,0.0058302739635109,0.0072731636464595,0.0490786954760551,0.0418055318295955,0.0100512076169252,0.0028299167752265,0.0200621914118528,0.0164547134190797,5.707205295562744,152.00132751464844,3.834383630752564,0
S7,window24,24,1,stress,2,3360.0,3420.0,1.0,0.0,0.0,0,0,0.0216145833333333,0,81,0,0.9625,0.5125,0.9625,0.746484375,0.7103698893986032,0.7748304009437561,3.789852380752564,0.6878582595101616,1,0.4072561807764283,0.7884456067221052,0.8130727432919378,0.5659853454388334,0.8130727432919378,0,5.041909694671631,1.0,0.510610966819581,-0.2824499274144102,1,1.0,0,933.0,0.0081576220691204,0.0083561232313513,0.0549512952566146,0.046595174819231,0.0117964521050453,0.0026851408183574,0.0306515414267778,0.025302480906248,5.856983661651611,55.49717330932617,3.834383630752564,0
S7,window25,25,1,stress,2,3420.0,3480.0,1.0,0.0,0.0,0,0,0.02265625,0,97,0,1.0,0.6875,1.0,0.6168619791666666,0.7569652123352596,0.9125155210494996,0.7485049366950989,0.7613340281396561,1,-0.4628548223832587,0.6870776104322147,0.8128258418745148,-0.7865432756384486,0.8128258418745148,0,1.1700559854507446,1.0,0.602089563700578,-0.1763798166538102,1,1.0,0,991.0,0.0082391379401087,0.0080377105623483,0.0468228012323379,0.0387850888073444,0.0094396378844976,0.0043193008750677,0.0321426689624786,0.0265993941575288,6.259878158569336,35.043426513671875,3.834383630752564,0
S7,window26,26,1,stress,2,3480.0,3540.0,1.0,0.0,0.0,0,0,0.0216145833333333,0,90,0,0.9887640449438202,0.6853932584269663,0.9887640449438202,0.6606390449438202,0.6951546566576647,0.8329453468322754,0.6362606287002563,0.7686294945284002,1,-0.0805127042182524,0.5211859760546071,0.4740976444172408,-0.7680983449954751,0.5211859760546071,0,0.8069157600402832,0.8069157600402832,0.5997649333528217,-0.0215199726509442,1,1.0,0,976.0,0.0073672686703503,0.0069791469722986,0.0445429980754852,0.0375638492405414,0.0078999539837241,0.004056834615767,0.0291169341653585,0.0236158818006515,6.307080268859863,21.51182556152344,3.834383630752564,0
S7,window27,27,1,stress,2,3540.0,3600.0,1.0,0.0,0.0,0,0,0.0223958333333333,0,83,0,1.0,0.6219512195121951,1.0,0.7254192073170732,0.7636009757143589,0.9516210556030272,0.6397005319595337,0.7655028660760813,1,-0.4422578173281938,0.6210397920467595,0.5844164760947649,-0.6335512861564554,0.6210397920467595,0,0.8163499236106873,0.8163499236106873,0.5962257881581169,-0.0009590499276821,1,1.0,0,916.0,0.0076818633824586,0.0071732592768967,0.0443715713918209,0.0371983125805854,0.0080816848203539,0.0041996594518423,0.0323304757475853,0.0264905430376529,6.215176105499268,297.7436828613281,3.834383630752564,0
S7,window28,28,1,stress,2,3600.0,3660.0,1.0,0.0,0.0,0,0,0.02421875,0,89,0,0.9886363636363636,0.6136363636363636,0.9886363636363636,0.6670809659090909,0.7608889060746187,0.7957057356834412,0.651149332523346,0.8030224075039083,1,-0.1517103171368725,0.5902546732517119,0.5294266542551608,-0.8180384029924196,0.5902546732517119,0,0.7813571691513062,0.7813571691513062,0.5933127730890732,-0.0103903268936094,1,1.0,0,977.0,0.0074631180614233,0.0078607285395264,0.0501760207116603,0.0423152931034565,0.0097464872524142,0.003908191807568,0.0293276403099298,0.0238285437226295,6.046646595001221,161.25978088378906,3.834383630752564,0
S7,window29,29,1,stress,2,3660.0,3720.0,1.0,0.0,0.0,0,0,0.0223958333333333,0,94,0,1.0,0.6236559139784946,1.0,0.639616935483871,0.7248645948453629,0.8729726076126099,0.5793974995613098,0.7576862949452841,1,-0.5075137435530795,0.3613403204556331,0.5601346123946931,-0.618406079237897,0.5601346123946931,0,0.7453799247741699,0.7453799247741699,0.5923837515675898,0.0411761500338716,1,1.0,0,1004.0,0.0078702308237552,0.0071192174218595,0.0441548489034175,0.0370356328785419,0.007949749007821,0.0041630063205957,0.0333215966820716,0.0268671251833438,6.369571208953857,19.382543563842773,3.834383630752564,0
S7,window30,30,2,meditation,4,4680.0,4740.0,1.0,0.0,0.0,0,0,0.025,0,58,0,1.0,0.9473684210526316,1.0,1.0254934210526316,0.9354085876077984,0.4460223019123077,0.468792051076889,0.7060969254820219,1,-0.2747990251103394,0.0817888163687858,0.1364131466365667,-0.2651481941844893,0.1364131466365667,0,0.4584636986255646,0.4584636986255646,0.8137235748408358,0.3711045500702514,1,1.0,0,941.0,0.0063271671533584,0.0063599296845495,0.0366178676486015,0.0302579384297132,0.0072751794941723,0.0035907663404941,0.0266720727086067,0.0215280447155237,6.234972953796387,65.89884948730469,3.834383630752564,0
S7,window31,31,2,meditation,4,4740.0,4800.0,1.0,0.0,0.0,0,0,0.02578125,0,59,0,0.9827586206896552,0.896551724137931,0.9827586206896552,1.0142780172413792,0.7928689119820685,1.0,0.1919775158166885,0.2985930171964565,1,-0.1470494974441363,0.1362446908758672,0.1193250784804003,-0.1987614533788635,0.1362446908758672,0,0.183686301112175,0.183686301112175,0.7746644572765066,0.7300481682626525,1,1.0,0,870.0,0.0059832166880369,0.0059116026386618,0.03478429839015,0.0288726948201656,0.0070621422491967,0.0031167306005954,0.023674838244915,0.0192059893161058,6.087311744689941,82.02271270751953,3.834383630752564,0
S7,window32,32,2,meditation,4,4800.0,4860.0,1.0,0.0,0.0,0,0,0.0252604166666666,0,63,0,1.0,0.7258064516129032,1.0,0.955141129032258,0.9356117990571328,1.0,0.0401032641530036,0.1813444502344971,0,0.1398779475362072,0.1192545993813298,-0.2266491297227315,0.2234585730194771,0.2234585730194771,0,0.0551886372268199,0.0551886372268199,0.7654872566396191,0.8464562480213342,0,1.0,1,924.0,0.005775632802397,0.0058348951861262,0.0359018705785274,0.0300669763237237,0.0068720523267984,0.0031485995277762,0.0250352267175912,0.0206238720566034,6.179673194885254,48.48164367675781,3.834383630752564,0
S7,window33,33,2,meditation,4,4860.0,4920.0,1.0,0.0,0.0,0,0,0.0252604166666666,0,62,0,1.0,0.8852459016393442,1.0,0.9779713114754098,0.9605361959025126,1.0,0.0654581040143966,0.3090151120375195,1,0.0664771022158177,0.2226936437465045,0.0684540473434335,0.1322317019018601,0.2226936437465045,0,0.0798111855983734,0.0798111855983734,0.8342781008666542,0.8758966338690579,1,1.0,0,899.0,0.0057180090807378,0.005863850004971,0.0330841951072216,0.0272203460335731,0.0070663779042661,0.0030273534357547,0.0234227832406759,0.0188139881938695,6.113550186157227,56.8751335144043,3.834383630752564,0
